Simulation:t,X,
1, 0,1
1, 0.01,0.993902
1, 0.02,0.939953
1, 0.03,0.972714
1, 0.04,0.920694
1, 0.05,0.923019
1, 0.06,0.958163
1, 0.07,0.960192
1, 0.08,0.935306
1, 0.09,0.957583
1, 0.1,0.967617
1, 0.11,1.07073
1, 0.12,1.08993
1, 0.13,1.14467
1, 0.14,1.18806
1, 0.15,1.17858
1, 0.16,1.15695
1, 0.17,1.11563
1, 0.18,1.18746
1, 0.19,1.13002
1, 0.2,0.977729
1, 0.21,0.940175
1, 0.22,0.916255
1, 0.23,0.824767
1, 0.24,0.828596
1, 0.25,0.793246
1, 0.26,0.794791
1, 0.27,0.789504
1, 0.28,0.764788
1, 0.29,0.76432
1, 0.3,0.799476
1, 0.31,0.816547
1, 0.32,0.787791
1, 0.33,0.84515
1, 0.34,0.880753
1, 0.35,0.867183
1, 0.36,0.897673
1, 0.37,0.953074
1, 0.38,0.955758
1, 0.39,0.942576
1, 0.4,0.997389
1, 0.41,0.931873
1, 0.42,0.926447
1, 0.43,0.905366
1, 0.44,0.909584
1, 0.45,0.986587
1, 0.46,0.986216
1, 0.47,0.966353
1, 0.48,0.951457
1, 0.49,0.923068
1, 0.5,0.850161
1, 0.51,0.809656
1, 0.52,0.84383
1, 0.53,0.892001
1, 0.54,0.83396
1, 0.55,0.795101
1, 0.56,0.859548
1, 0.57,0.867775
1, 0.58,0.862072
1, 0.59,0.92458
1, 0.6,0.83317
1, 0.61,0.858499
1, 0.62,0.859306
1, 0.63,0.882866
1, 0.64,0.831174
1, 0.65,0.879273
1, 0.66,0.904982
1, 0.67,0.840967
1, 0.68,0.837763
1, 0.69,0.878803
1, 0.7,0.870399
1, 0.71,0.853507
1, 0.72,0.810235
1, 0.73,0.806669
1, 0.74,0.764198
1, 0.75,0.795065
1, 0.76,0.793836
1, 0.77,0.799702
1, 0.78,0.799037
1, 0.79,0.801799
1, 0.8,0.849554
1, 0.81,0.844353
1, 0.82,0.901961
1, 0.83,0.952647
1, 0.84,0.974582
1, 0.85,0.981298
1, 0.86,0.984381
1, 0.87,0.990784
1, 0.88,0.899108
1, 0.89,0.944649
1, 0.9,0.934521
1, 0.91,0.978634
1, 0.92,1.02733
1, 0.93,0.988952
1, 0.94,0.991171
1, 0.95,1.09061
1, 0.96,1.08307
1, 0.97,1.12425
1, 0.98,0.962432
1, 0.99,1.02755
1, 1,1.01368

Simulation:t,X,
2, 0,1
2, 0.01,0.975266
2, 0.02,0.955424
2, 0.03,0.928154
2, 0.04,1.00327
2, 0.05,1.04914
2, 0.06,1.07442
2, 0.07,1.00699
2, 0.08,1.03519
2, 0.09,1.06341
2, 0.1,1.05549
2, 0.11,1.00609
2, 0.12,0.956281
2, 0.13,0.923043
2, 0.14,0.966168
2, 0.15,0.947986
2, 0.16,1.00555
2, 0.17,0.987523
2, 0.18,0.970988
2, 0.19,0.949458
2, 0.2,0.936957
2, 0.21,0.9937
2, 0.22,1.02096
2, 0.23,1.05636
2, 0.24,1.12563
2, 0.25,1.03122
2, 0.26,1.07716
2, 0.27,1.08017
2, 0.28,1.02385
2, 0.29,1.10844
2, 0.3,1.14716
2, 0.31,1.15473
2, 0.32,1.14463
2, 0.33,1.03636
2, 0.34,1.06587
2, 0.35,1.19688
2, 0.36,1.24281
2, 0.37,1.11904
2, 0.38,1.05963
2, 0.39,0.945997
2, 0.4,0.898733
2, 0.41,0.89277
2, 0.42,0.881966
2, 0.43,0.934919
2, 0.44,0.977878
2, 0.45,1.07779
2, 0.46,1.05007
2, 0.47,0.993233
2, 0.48,1.0094
2, 0.49,1.02497
2, 0.5,0.915815
2, 0.51,0.90959
2, 0.52,0.96506
2, 0.53,1.04119
2, 0.54,1.02019
2, 0.55,1.07387
2, 0.56,1.11685
2, 0.57,1.12947
2, 0.58,1.15098
2, 0.59,1.14995
2, 0.6,1.13583
2, 0.61,1.05099
2, 0.62,1.06244
2, 0.63,1.13861
2, 0.64,1.1871
2, 0.65,1.13607
2, 0.66,1.05402
2, 0.67,1.01929
2, 0.68,1.00326
2, 0.69,0.978342
2, 0.7,0.937946
2, 0.71,1.04393
2, 0.72,0.913273
2, 0.73,0.925744
2, 0.74,0.91416
2, 0.75,0.832426
2, 0.76,0.86875
2, 0.77,0.869593
2, 0.78,0.849555
2, 0.79,0.861928
2, 0.8,0.935965
2, 0.81,0.92795
2, 0.82,0.918279
2, 0.83,0.875562
2, 0.84,0.889471
2, 0.85,0.868558
2, 0.86,0.801395
2, 0.87,0.813189
2, 0.88,0.830252
2, 0.89,0.914219
2, 0.9,0.888722
2, 0.91,0.900168
2, 0.92,0.836455
2, 0.93,0.827047
2, 0.94,0.776814
2, 0.95,0.813749
2, 0.96,0.835876
2, 0.97,0.805974
2, 0.98,0.840714
2, 0.99,0.874103
2, 1,0.911054

Simulation:t,X,
3, 0,1
3, 0.01,0.994037
3, 0.02,0.996419
3, 0.03,1.02875
3, 0.04,0.967658
3, 0.05,0.904823
3, 0.06,0.877271
3, 0.07,0.864864
3, 0.08,0.853017
3, 0.09,0.871714
3, 0.1,0.879347
3, 0.11,0.87396
3, 0.12,0.876866
3, 0.13,0.87367
3, 0.14,0.877126
3, 0.15,0.845672
3, 0.16,0.848606
3, 0.17,0.819525
3, 0.18,0.843202
3, 0.19,0.833357
3, 0.2,0.80114
3, 0.21,0.835212
3, 0.22,0.761591
3, 0.23,0.794397
3, 0.24,0.837469
3, 0.25,0.831469
3, 0.26,0.857047
3, 0.27,0.790872
3, 0.28,0.782165
3, 0.29,0.718745
3, 0.3,0.699072
3, 0.31,0.70713
3, 0.32,0.657278
3, 0.33,0.67444
3, 0.34,0.701919
3, 0.35,0.677974
3, 0.36,0.605454
3, 0.37,0.577889
3, 0.38,0.597926
3, 0.39,0.553087
3, 0.4,0.58897
3, 0.41,0.630409
3, 0.42,0.635259
3, 0.43,0.674532
3, 0.44,0.628819
3, 0.45,0.584785
3, 0.46,0.592004
3, 0.47,0.603762
3, 0.48,0.592135
3, 0.49,0.574916
3, 0.5,0.538669
3, 0.51,0.538477
3, 0.52,0.500985
3, 0.53,0.508051
3, 0.54,0.502207
3, 0.55,0.51799
3, 0.56,0.470815
3, 0.57,0.486165
3, 0.58,0.489159
3, 0.59,0.508746
3, 0.6,0.518523
3, 0.61,0.531028
3, 0.62,0.569835
3, 0.63,0.553937
3, 0.64,0.550786
3, 0.65,0.588305
3, 0.66,0.623443
3, 0.67,0.610176
3, 0.68,0.58076
3, 0.69,0.573966
3, 0.7,0.56421
3, 0.71,0.557761
3, 0.72,0.564123
3, 0.73,0.56507
3, 0.74,0.571541
3, 0.75,0.572276
3, 0.76,0.598292
3, 0.77,0.612937
3, 0.78,0.652294
3, 0.79,0.615194
3, 0.8,0.621228
3, 0.81,0.657673
3, 0.82,0.742901
3, 0.83,0.766848
3, 0.84,0.84481
3, 0.85,0.879605
3, 0.86,0.962027
3, 0.87,0.967859
3, 0.88,0.826647
3, 0.89,0.829367
3, 0.9,0.810066
3, 0.91,0.899003
3, 0.92,0.945071
3, 0.93,0.942018
3, 0.94,1.01593
3, 0.95,1.00925
3, 0.96,1.10623
3, 0.97,1.04891
3, 0.98,1.09868
3, 0.99,1.11129
3, 1,1.01099

Simulation:t,X,
4, 0,1
4, 0.01,1.02616
4, 0.02,0.953027
4, 0.03,0.968599
4, 0.04,0.95855
4, 0.05,0.984589
4, 0.06,0.99389
4, 0.07,1.0125
4, 0.08,0.97719
4, 0.09,1.03705
4, 0.1,0.9985
4, 0.11,1.0381
4, 0.12,0.942549
4, 0.13,1.00936
4, 0.14,1.00737
4, 0.15,0.996408
4, 0.16,0.985992
4, 0.17,0.926712
4, 0.18,0.839557
4, 0.19,0.819822
4, 0.2,0.828791
4, 0.21,0.756584
4, 0.22,0.765746
4, 0.23,0.816719
4, 0.24,0.832996
4, 0.25,0.839644
4, 0.26,0.868885
4, 0.27,0.862922
4, 0.28,0.873153
4, 0.29,0.858708
4, 0.3,0.868042
4, 0.31,0.94572
4, 0.32,0.90664
4, 0.33,0.933431
4, 0.34,0.965036
4, 0.35,0.963803
4, 0.36,1.01049
4, 0.37,1.08619
4, 0.38,1.03211
4, 0.39,1.02957
4, 0.4,0.987459
4, 0.41,0.934594
4, 0.42,1.00129
4, 0.43,0.997338
4, 0.44,0.812592
4, 0.45,0.807701
4, 0.46,0.778888
4, 0.47,0.79399
4, 0.48,0.743318
4, 0.49,0.678846
4, 0.5,0.721856
4, 0.51,0.685729
4, 0.52,0.69941
4, 0.53,0.686715
4, 0.54,0.729019
4, 0.55,0.811435
4, 0.56,0.801075
4, 0.57,0.780968
4, 0.58,0.828418
4, 0.59,0.793073
4, 0.6,0.778588
4, 0.61,0.732541
4, 0.62,0.776102
4, 0.63,0.80693
4, 0.64,0.816083
4, 0.65,0.747472
4, 0.66,0.75452
4, 0.67,0.773171
4, 0.68,0.816573
4, 0.69,0.769354
4, 0.7,0.766026
4, 0.71,0.810078
4, 0.72,0.836804
4, 0.73,0.796849
4, 0.74,0.752223
4, 0.75,0.719401
4, 0.76,0.749803
4, 0.77,0.727668
4, 0.78,0.723286
4, 0.79,0.656699
4, 0.8,0.713942
4, 0.81,0.68322
4, 0.82,0.639704
4, 0.83,0.612004
4, 0.84,0.688375
4, 0.85,0.726931
4, 0.86,0.73952
4, 0.87,0.746027
4, 0.88,0.696472
4, 0.89,0.726693
4, 0.9,0.747922
4, 0.91,0.796313
4, 0.92,0.852945
4, 0.93,0.769832
4, 0.94,0.787213
4, 0.95,0.722293
4, 0.96,0.709195
4, 0.97,0.727564
4, 0.98,0.656591
4, 0.99,0.61201
4, 1,0.632998

Simulation:t,X,
5, 0,1
5, 0.01,1.02331
5, 0.02,1.00151
5, 0.03,1.07699
5, 0.04,1.13452
5, 0.05,1.10465
5, 0.06,1.21118
5, 0.07,1.18016
5, 0.08,1.18869
5, 0.09,1.13824
5, 0.1,1.10516
5, 0.11,1.11559
5, 0.12,1.16331
5, 0.13,1.19936
5, 0.14,1.30436
5, 0.15,1.21146
5, 0.16,1.19094
5, 0.17,1.13426
5, 0.18,1.0865
5, 0.19,1.11614
5, 0.2,1.11341
5, 0.21,1.14955
5, 0.22,1.10956
5, 0.23,1.11311
5, 0.24,1.1412
5, 0.25,1.1401
5, 0.26,1.07641
5, 0.27,1.01971
5, 0.28,1.02021
5, 0.29,0.966111
5, 0.3,1.04255
5, 0.31,1.09267
5, 0.32,1.11424
5, 0.33,1.09745
5, 0.34,1.05273
5, 0.35,1.08402
5, 0.36,1.17187
5, 0.37,1.15228
5, 0.38,1.13256
5, 0.39,1.17364
5, 0.4,1.19138
5, 0.41,1.26617
5, 0.42,1.19893
5, 0.43,1.1566
5, 0.44,1.20721
5, 0.45,1.1643
5, 0.46,1.19204
5, 0.47,1.16885
5, 0.48,1.25338
5, 0.49,1.24184
5, 0.5,1.25582
5, 0.51,1.21401
5, 0.52,1.25071
5, 0.53,1.28939
5, 0.54,1.27467
5, 0.55,1.17322
5, 0.56,1.2452
5, 0.57,1.27893
5, 0.58,1.23758
5, 0.59,1.16236
5, 0.6,1.2507
5, 0.61,1.28681
5, 0.62,1.26777
5, 0.63,1.33768
5, 0.64,1.30969
5, 0.65,1.36695
5, 0.66,1.23364
5, 0.67,1.25276
5, 0.68,1.27386
5, 0.69,1.14753
5, 0.7,1.09835
5, 0.71,1.10695
5, 0.72,1.12241
5, 0.73,1.1515
5, 0.74,1.22669
5, 0.75,1.17774
5, 0.76,1.15376
5, 0.77,1.13685
5, 0.78,1.22784
5, 0.79,1.27183
5, 0.8,1.19998
5, 0.81,1.17457
5, 0.82,1.14264
5, 0.83,1.10784
5, 0.84,1.11395
5, 0.85,1.14059
5, 0.86,1.05619
5, 0.87,1.04036
5, 0.88,0.961479
5, 0.89,0.962998
5, 0.9,0.999814
5, 0.91,1.01538
5, 0.92,1.06713
5, 0.93,1.14602
5, 0.94,1.21794
5, 0.95,1.15398
5, 0.96,1.16175
5, 0.97,1.16775
5, 0.98,1.10095
5, 0.99,1.08355
5, 1,1.12811

Simulation:t,X,
6, 0,1
6, 0.01,1.02623
6, 0.02,1.01288
6, 0.03,1.10634
6, 0.04,1.07824
6, 0.05,0.948669
6, 0.06,0.91259
6, 0.07,0.983013
6, 0.08,0.843569
6, 0.09,0.811132
6, 0.1,0.881181
6, 0.11,0.854217
6, 0.12,0.788435
6, 0.13,0.82337
6, 0.14,0.882446
6, 0.15,0.7949
6, 0.16,0.793519
6, 0.17,0.783143
6, 0.18,0.746011
6, 0.19,0.70653
6, 0.2,0.689604
6, 0.21,0.64415
6, 0.22,0.654218
6, 0.23,0.737798
6, 0.24,0.75193
6, 0.25,0.738373
6, 0.26,0.754292
6, 0.27,0.855185
6, 0.28,0.893691
6, 0.29,0.934663
6, 0.3,0.95696
6, 0.31,1.01442
6, 0.32,0.972683
6, 0.33,1.03192
6, 0.34,0.921936
6, 0.35,0.991839
6, 0.36,1.06666
6, 0.37,1.06025
6, 0.38,1.04287
6, 0.39,1.02767
6, 0.4,0.964582
6, 0.41,0.92641
6, 0.42,0.99059
6, 0.43,0.98273
6, 0.44,0.943039
6, 0.45,0.975846
6, 0.46,0.884986
6, 0.47,0.854834
6, 0.48,0.858476
6, 0.49,0.865199
6, 0.5,0.824429
6, 0.51,0.874965
6, 0.52,0.883586
6, 0.53,0.862819
6, 0.54,0.830521
6, 0.55,0.805347
6, 0.56,0.813132
6, 0.57,0.81375
6, 0.58,0.818196
6, 0.59,0.76473
6, 0.6,0.755223
6, 0.61,0.786483
6, 0.62,0.833641
6, 0.63,0.796879
6, 0.64,0.819226
6, 0.65,0.842496
6, 0.66,0.801856
6, 0.67,0.6897
6, 0.68,0.74476
6, 0.69,0.742873
6, 0.7,0.712658
6, 0.71,0.744764
6, 0.72,0.759465
6, 0.73,0.767547
6, 0.74,0.733186
6, 0.75,0.740322
6, 0.76,0.779688
6, 0.77,0.81054
6, 0.78,0.811551
6, 0.79,0.878249
6, 0.8,0.893007
6, 0.81,0.875691
6, 0.82,0.827549
6, 0.83,0.816989
6, 0.84,0.837787
6, 0.85,0.860295
6, 0.86,0.896624
6, 0.87,0.85763
6, 0.88,0.861519
6, 0.89,0.832942
6, 0.9,0.877147
6, 0.91,0.909783
6, 0.92,0.968201
6, 0.93,0.961049
6, 0.94,0.904213
6, 0.95,0.891101
6, 0.96,0.840723
6, 0.97,0.792308
6, 0.98,0.740541
6, 0.99,0.784063
6, 1,0.73171

Simulation:t,X,
7, 0,1
7, 0.01,0.916183
7, 0.02,0.914264
7, 0.03,0.876486
7, 0.04,0.842346
7, 0.05,0.892728
7, 0.06,0.901041
7, 0.07,0.942709
7, 0.08,0.949381
7, 0.09,1.01521
7, 0.1,0.979506
7, 0.11,1.01241
7, 0.12,1.07583
7, 0.13,1.06533
7, 0.14,1.08458
7, 0.15,1.11546
7, 0.16,1.07612
7, 0.17,1.07036
7, 0.18,1.05098
7, 0.19,1.07149
7, 0.2,1.00295
7, 0.21,1.07779
7, 0.22,1.09138
7, 0.23,1.1258
7, 0.24,1.14435
7, 0.25,1.1429
7, 0.26,1.15331
7, 0.27,1.19975
7, 0.28,1.2631
7, 0.29,1.2265
7, 0.3,1.17428
7, 0.31,1.16111
7, 0.32,1.20561
7, 0.33,1.21015
7, 0.34,1.26307
7, 0.35,1.20536
7, 0.36,1.15618
7, 0.37,1.12162
7, 0.38,1.00872
7, 0.39,1.05979
7, 0.4,1.08733
7, 0.41,1.17576
7, 0.42,1.19039
7, 0.43,1.15727
7, 0.44,1.23988
7, 0.45,1.30021
7, 0.46,1.37977
7, 0.47,1.31029
7, 0.48,1.23693
7, 0.49,1.23024
7, 0.5,1.25061
7, 0.51,1.27597
7, 0.52,1.35574
7, 0.53,1.25325
7, 0.54,1.15292
7, 0.55,1.255
7, 0.56,1.28595
7, 0.57,1.17728
7, 0.58,1.203
7, 0.59,1.22504
7, 0.6,1.19589
7, 0.61,1.22584
7, 0.62,1.15551
7, 0.63,1.14309
7, 0.64,1.10375
7, 0.65,1.01968
7, 0.66,1.01766
7, 0.67,1.05761
7, 0.68,1.04142
7, 0.69,1.05842
7, 0.7,1.0556
7, 0.71,0.997121
7, 0.72,1.0089
7, 0.73,0.965944
7, 0.74,0.966268
7, 0.75,0.945973
7, 0.76,0.89382
7, 0.77,0.872469
7, 0.78,0.844928
7, 0.79,0.818146
7, 0.8,0.852011
7, 0.81,0.891087
7, 0.82,1.02028
7, 0.83,0.966366
7, 0.84,0.880869
7, 0.85,0.887998
7, 0.86,0.925372
7, 0.87,0.984483
7, 0.88,0.964476
7, 0.89,0.939683
7, 0.9,0.982063
7, 0.91,0.994216
7, 0.92,0.966408
7, 0.93,0.942641
7, 0.94,0.922517
7, 0.95,0.937986
7, 0.96,0.92645
7, 0.97,0.917631
7, 0.98,0.903145
7, 0.99,0.953976
7, 1,0.956879

Simulation:t,X,
8, 0,1
8, 0.01,1.00852
8, 0.02,1.01014
8, 0.03,1.03742
8, 0.04,1.08572
8, 0.05,1.01296
8, 0.06,1.09592
8, 0.07,1.0556
8, 0.08,0.918755
8, 0.09,0.89256
8, 0.1,0.933734
8, 0.11,0.813619
8, 0.12,0.777289
8, 0.13,0.859954
8, 0.14,0.841104
8, 0.15,0.922637
8, 0.16,0.956006
8, 0.17,0.894352
8, 0.18,0.93561
8, 0.19,0.903759
8, 0.2,0.868364
8, 0.21,0.861351
8, 0.22,0.936137
8, 0.23,0.930396
8, 0.24,0.94185
8, 0.25,0.929274
8, 0.26,1.02154
8, 0.27,1.08592
8, 0.28,1.08638
8, 0.29,1.16046
8, 0.3,1.12823
8, 0.31,1.24644
8, 0.32,1.19989
8, 0.33,1.14534
8, 0.34,1.19717
8, 0.35,1.2263
8, 0.36,1.18864
8, 0.37,1.25301
8, 0.38,1.22439
8, 0.39,1.25325
8, 0.4,1.22681
8, 0.41,1.19376
8, 0.42,1.28258
8, 0.43,1.16999
8, 0.44,1.0984
8, 0.45,1.12675
8, 0.46,1.09795
8, 0.47,1.09244
8, 0.48,1.11675
8, 0.49,1.08185
8, 0.5,1.16763
8, 0.51,1.17269
8, 0.52,1.17239
8, 0.53,1.10523
8, 0.54,1.14586
8, 0.55,1.09552
8, 0.56,1.11843
8, 0.57,1.07746
8, 0.58,1.08556
8, 0.59,1.12023
8, 0.6,1.07222
8, 0.61,1.10015
8, 0.62,1.07448
8, 0.63,1.03532
8, 0.64,0.989548
8, 0.65,1.00933
8, 0.66,1.06412
8, 0.67,1.15585
8, 0.68,1.13547
8, 0.69,1.08385
8, 0.7,1.0725
8, 0.71,0.988958
8, 0.72,0.970022
8, 0.73,1.0055
8, 0.74,1.11314
8, 0.75,0.996496
8, 0.76,0.977539
8, 0.77,0.955723
8, 0.78,0.990595
8, 0.79,1.02632
8, 0.8,1.04632
8, 0.81,1.05264
8, 0.82,0.982003
8, 0.83,0.937091
8, 0.84,0.974347
8, 0.85,1.00712
8, 0.86,0.9797
8, 0.87,0.871374
8, 0.88,0.864466
8, 0.89,0.844037
8, 0.9,0.808035
8, 0.91,0.857952
8, 0.92,0.873565
8, 0.93,0.891907
8, 0.94,0.831696
8, 0.95,0.813704
8, 0.96,0.781069
8, 0.97,0.769378
8, 0.98,0.76782
8, 0.99,0.738346
8, 1,0.758466

Simulation:t,X,
9, 0,1
9, 0.01,1.09045
9, 0.02,1.12371
9, 0.03,1.05338
9, 0.04,1.04497
9, 0.05,1.14646
9, 0.06,1.23885
9, 0.07,1.24165
9, 0.08,1.34892
9, 0.09,1.51544
9, 0.1,1.45373
9, 0.11,1.38533
9, 0.12,1.47017
9, 0.13,1.38051
9, 0.14,1.35522
9, 0.15,1.41685
9, 0.16,1.37864
9, 0.17,1.32813
9, 0.18,1.31886
9, 0.19,1.23809
9, 0.2,1.27181
9, 0.21,1.20474
9, 0.22,1.28926
9, 0.23,1.29833
9, 0.24,1.28087
9, 0.25,1.38728
9, 0.26,1.40401
9, 0.27,1.52618
9, 0.28,1.55387
9, 0.29,1.62354
9, 0.3,1.70186
9, 0.31,1.59466
9, 0.32,1.55368
9, 0.33,1.63269
9, 0.34,1.53946
9, 0.35,1.43159
9, 0.36,1.42438
9, 0.37,1.43181
9, 0.38,1.31483
9, 0.39,1.39506
9, 0.4,1.30951
9, 0.41,1.3857
9, 0.42,1.40713
9, 0.43,1.36732
9, 0.44,1.3442
9, 0.45,1.38421
9, 0.46,1.42283
9, 0.47,1.42009
9, 0.48,1.41023
9, 0.49,1.32737
9, 0.5,1.2464
9, 0.51,1.28064
9, 0.52,1.32783
9, 0.53,1.2988
9, 0.54,1.24506
9, 0.55,1.3002
9, 0.56,1.31567
9, 0.57,1.39176
9, 0.58,1.35389
9, 0.59,1.31394
9, 0.6,1.32276
9, 0.61,1.20592
9, 0.62,1.26027
9, 0.63,1.21592
9, 0.64,1.18433
9, 0.65,1.16049
9, 0.66,1.1697
9, 0.67,1.13444
9, 0.68,1.09409
9, 0.69,1.06296
9, 0.7,1.00443
9, 0.71,1.03203
9, 0.72,1.04245
9, 0.73,1.07413
9, 0.74,1.13601
9, 0.75,1.10228
9, 0.76,1.06001
9, 0.77,1.0586
9, 0.78,1.03455
9, 0.79,1.02114
9, 0.8,1.03638
9, 0.81,1.06881
9, 0.82,1.03895
9, 0.83,0.96979
9, 0.84,0.978945
9, 0.85,0.963824
9, 0.86,0.991131
9, 0.87,1.05792
9, 0.88,1.00272
9, 0.89,0.907271
9, 0.9,0.949181
9, 0.91,0.902375
9, 0.92,0.850474
9, 0.93,0.873948
9, 0.94,0.883664
9, 0.95,0.856251
9, 0.96,0.90013
9, 0.97,0.882235
9, 0.98,0.875974
9, 0.99,0.880411
9, 1,0.819876

Simulation:t,X,
10, 0,1
10, 0.01,1.11137
10, 0.02,1.15787
10, 0.03,1.1291
10, 0.04,1.10287
10, 0.05,1.09274
10, 0.06,1.12951
10, 0.07,1.15954
10, 0.08,1.12549
10, 0.09,1.13963
10, 0.1,1.20949
10, 0.11,1.256
10, 0.12,1.3306
10, 0.13,1.23975
10, 0.14,1.23907
10, 0.15,1.21609
10, 0.16,1.11063
10, 0.17,1.2495
10, 0.18,1.27274
10, 0.19,1.21938
10, 0.2,1.29372
10, 0.21,1.29993
10, 0.22,1.28457
10, 0.23,1.21775
10, 0.24,1.19538
10, 0.25,1.23049
10, 0.26,1.33045
10, 0.27,1.31565
10, 0.28,1.27262
10, 0.29,1.29252
10, 0.3,1.23024
10, 0.31,1.1499
10, 0.32,1.22465
10, 0.33,1.16602
10, 0.34,1.16215
10, 0.35,1.14742
10, 0.36,1.08555
10, 0.37,1.10962
10, 0.38,1.0203
10, 0.39,1.0001
10, 0.4,0.982345
10, 0.41,0.941438
10, 0.42,0.951857
10, 0.43,0.982611
10, 0.44,0.971042
10, 0.45,0.989834
10, 0.46,1.05516
10, 0.47,1.05842
10, 0.48,1.13036
10, 0.49,1.06453
10, 0.5,1.14672
10, 0.51,1.16037
10, 0.52,1.08037
10, 0.53,1.02288
10, 0.54,1.06853
10, 0.55,1.01858
10, 0.56,0.981096
10, 0.57,0.887685
10, 0.58,0.892241
10, 0.59,0.91761
10, 0.6,0.961368
10, 0.61,0.933734
10, 0.62,0.912278
10, 0.63,0.890204
10, 0.64,0.901973
10, 0.65,0.887428
10, 0.66,0.867134
10, 0.67,0.852881
10, 0.68,0.896079
10, 0.69,0.925329
10, 0.7,0.880163
10, 0.71,0.851643
10, 0.72,0.82905
10, 0.73,0.790895
10, 0.74,0.772111
10, 0.75,0.79518
10, 0.76,0.804261
10, 0.77,0.794004
10, 0.78,0.854635
10, 0.79,0.840204
10, 0.8,0.80565
10, 0.81,0.863292
10, 0.82,0.829252
10, 0.83,0.85095
10, 0.84,0.86775
10, 0.85,0.94832
10, 0.86,0.904452
10, 0.87,0.883009
10, 0.88,0.985271
10, 0.89,0.947996
10, 0.9,0.989633
10, 0.91,0.996401
10, 0.92,0.954619
10, 0.93,0.917606
10, 0.94,0.898605
10, 0.95,0.942592
10, 0.96,0.982419
10, 0.97,0.991433
10, 0.98,0.971194
10, 0.99,0.969975
10, 1,0.949009

Simulation:t,X,
11, 0,1
11, 0.01,0.931384
11, 0.02,0.912947
11, 0.03,0.895693
11, 0.04,0.915676
11, 0.05,0.910208
11, 0.06,0.971769
11, 0.07,0.893291
11, 0.08,0.850479
11, 0.09,0.852961
11, 0.1,0.892189
11, 0.11,0.726019
11, 0.12,0.773211
11, 0.13,0.794548
11, 0.14,0.785714
11, 0.15,0.713234
11, 0.16,0.728336
11, 0.17,0.745395
11, 0.18,0.743686
11, 0.19,0.781158
11, 0.2,0.853241
11, 0.21,0.756312
11, 0.22,0.770296
11, 0.23,0.749645
11, 0.24,0.754035
11, 0.25,0.76321
11, 0.26,0.731746
11, 0.27,0.774865
11, 0.28,0.796305
11, 0.29,0.755702
11, 0.3,0.774502
11, 0.31,0.808701
11, 0.32,0.858449
11, 0.33,0.868351
11, 0.34,0.874436
11, 0.35,0.868141
11, 0.36,0.845464
11, 0.37,0.823627
11, 0.38,0.794014
11, 0.39,0.763698
11, 0.4,0.869782
11, 0.41,0.911079
11, 0.42,0.938635
11, 0.43,0.861381
11, 0.44,0.899878
11, 0.45,0.873767
11, 0.46,0.904374
11, 0.47,0.867721
11, 0.48,0.840763
11, 0.49,0.887063
11, 0.5,0.967432
11, 0.51,0.899545
11, 0.52,0.884858
11, 0.53,0.880047
11, 0.54,0.899618
11, 0.55,0.885035
11, 0.56,0.86607
11, 0.57,0.885107
11, 0.58,0.850261
11, 0.59,0.810674
11, 0.6,0.848359
11, 0.61,0.78486
11, 0.62,0.835383
11, 0.63,0.796545
11, 0.64,0.783144
11, 0.65,0.829442
11, 0.66,0.833838
11, 0.67,0.824832
11, 0.68,0.858598
11, 0.69,0.890679
11, 0.7,0.897914
11, 0.71,0.914937
11, 0.72,0.870314
11, 0.73,0.884629
11, 0.74,0.929503
11, 0.75,0.826329
11, 0.76,0.847443
11, 0.77,0.772288
11, 0.78,0.791684
11, 0.79,0.742855
11, 0.8,0.757272
11, 0.81,0.76998
11, 0.82,0.830777
11, 0.83,0.894713
11, 0.84,0.892236
11, 0.85,0.853902
11, 0.86,0.907172
11, 0.87,0.939842
11, 0.88,0.913017
11, 0.89,0.881759
11, 0.9,0.854853
11, 0.91,0.761274
11, 0.92,0.780804
11, 0.93,0.768413
11, 0.94,0.704263
11, 0.95,0.733955
11, 0.96,0.736372
11, 0.97,0.676906
11, 0.98,0.666657
11, 0.99,0.682001
11, 1,0.624604

Simulation:t,X,
12, 0,1
12, 0.01,0.947253
12, 0.02,0.964221
12, 0.03,0.889936
12, 0.04,0.955826
12, 0.05,1.03769
12, 0.06,1.01921
12, 0.07,0.995802
12, 0.08,1.0011
12, 0.09,0.970009
12, 0.1,0.946129
12, 0.11,0.945393
12, 0.12,0.909802
12, 0.13,0.873029
12, 0.14,0.892771
12, 0.15,0.886312
12, 0.16,0.898752
12, 0.17,0.864142
12, 0.18,0.834861
12, 0.19,0.786789
12, 0.2,0.815051
12, 0.21,0.833948
12, 0.22,0.86861
12, 0.23,0.831715
12, 0.24,0.806806
12, 0.25,0.817865
12, 0.26,0.85333
12, 0.27,0.867364
12, 0.28,0.903789
12, 0.29,0.907399
12, 0.3,0.959878
12, 0.31,0.95039
12, 0.32,0.950603
12, 0.33,0.96053
12, 0.34,0.901562
12, 0.35,0.85247
12, 0.36,0.893172
12, 0.37,0.828497
12, 0.38,0.812055
12, 0.39,0.777456
12, 0.4,0.772789
12, 0.41,0.724029
12, 0.42,0.640944
12, 0.43,0.686614
12, 0.44,0.71292
12, 0.45,0.774241
12, 0.46,0.702279
12, 0.47,0.774924
12, 0.48,0.727066
12, 0.49,0.672921
12, 0.5,0.671324
